,time(s),temperature(C),ChargingVoltage(mV),DischargingVoltage(mV),pumpFlowRate(mL)
1382,1382,59,1.8462398839422398,0.27459166778882793,106
1383,1383,32,1.7033229496678284,0.02947859320493308,143
1384,1384,47,1.4602579551156871,1.019803714427127,105
1385,1385,40,0.4337724729483016,1.4248068994488834,94
1386,1386,43,0.432565784090874,1.6295578721080333,135
1387,1387,33,0.8792980069257766,1.254311592982081,83
1388,1388,41,1.0410508159575953,2.585253311245646,75
1389,1389,38,1.4560352283344915,0.3168162552294759,94
1390,1390,46,0.5465693145640772,0.6286233662299835,79
1391,1391,62,0.480542058474311,0.46018099227440745,83
1392,1392,48,0.7947399244210347,0.7533565684648597,88
1393,1393,34,0.13825972566765643,0.34232214068131117,129
1394,1394,60,0.23647578352559345,1.0169396291156787,118
1395,1395,52,2.380009949073456,1.1712678020896343,86
1396,1396,41,0.020779627142992387,2.7614718383985166,132
1397,1397,29,1.7746041019382277,0.2777540721909773,108
1398,1398,54,0.05264785201890528,0.3083373344189364,91
1399,1399,56,0.15290357736311305,3.3289824559928087,97
1400,1400,56,1.5458321179783538,1.7739421592574132,77
1401,1401,51,0.8014086878959618,0.18440809070648037,104
1402,1402,45,0.29996046256602094,2.041458539069442,112
1403,1403,41,0.7666052609968582,1.0183027686983865,84
1404,1404,61,0.0633089726563696,0.2590507904875062,143
1405,1405,33,1.3923162197947876,1.2469351628611587,83
1406,1406,58,0.38622487833041724,0.46224692092620684,119
1407,1407,32,0.060844986095189325,1.5141449101645257,77
1408,1408,47,0.5815966261927737,0.22760500979466597,116
1409,1409,27,0.6402685746479793,0.1723438587642289,96
1410,1410,61,0.5029486035181651,1.0051367340490363,94
1411,1411,24,1.0660151086202172,4.385968931509695,91
1412,1412,55,0.18572341138298365,0.4724488335437644,97
1413,1413,40,0.18360293188994833,0.30535760770323495,142
1414,1414,24,1.3569849775296983,1.609928460214381,83
1415,1415,26,0.24724777815904256,0.3401203969540062,92
1416,1416,60,0.3122191324204968,0.7459695203226431,118
1417,1417,44,2.6570298418411893,1.4545902558629382,149
1418,1418,27,6.114899295542091,3.498919858730769,124
1419,1419,54,1.3127395172004763,0.1380732289120314,85
1420,1420,40,0.1857222967214521,0.3281540998098303,138
1421,1421,46,0.8945567900097162,0.1109255463227357,136
1422,1422,57,0.030069050526590813,0.508065331726602,84
1423,1423,51,2.820834644713794,3.600716266077181,136
1424,1424,42,1.38007562528635,1.1801972924713304,112
1425,1425,25,1.1398213502095684,0.3468110562754425,92
1426,1426,23,0.29573834771624274,1.163299294676042,109
1427,1427,40,1.3870028466520024,0.5249223757474875,105
1428,1428,45,0.8529096370859549,3.2105439143711214,78
1429,1429,38,0.3346596565854077,1.2986090789823272,144
1430,1430,26,0.05384750540355782,0.7095758771747522,84
1431,1431,21,1.0203286042885178,2.2848442943051634,86
1432,1432,22,0.0660155214157783,1.6084521227314454,119
1433,1433,28,0.25037827088035014,0.4971972957518056,111
1434,1434,49,0.3438345065827073,2.057567798166954,120
1435,1435,41,2.344859857629452,0.6140040965336937,90
1436,1436,57,1.7120733992759383,1.822798129893573,130
1437,1437,38,0.3453146463182788,0.4453893844885203,118
1438,1438,31,0.5807052067311981,1.5683455421817818,146
1439,1439,33,0.24177020510953695,0.08223116296966763,97
1440,1440,34,1.3261000639490084,0.4007788374719395,136
1441,1441,24,1.7498471413019119,0.9125038247828995,108
1442,1442,40,0.19502093427272366,0.6226792165877579,76
1443,1443,34,0.8233989338519356,0.12724254636429225,126
1444,1444,51,0.21084130408278615,1.2140655877580202,90
1445,1445,45,0.5574205566179536,0.8378887997121193,134
1446,1446,50,0.44656551551709506,0.9254602604895987,98
1447,1447,30,1.1334769220584804,0.6695089203937271,79
1448,1448,54,0.04389445041257732,3.3340189887041807,83
1449,1449,31,0.20666942155822696,0.37707960117877815,102
1450,1450,36,0.13594766836371305,1.155460977570341,135
1451,1451,27,0.6342022550111122,0.8488925172521917,115
1452,1452,43,0.16074339059394063,2.9144544338449934,125
1453,1453,29,1.0839184452053636,0.2861537329553773,145
1454,1454,54,0.08148245745404521,0.7971497353281447,89
1455,1455,54,1.8245695517512972,1.4676513085943121,105
1456,1456,50,0.3253146523108559,0.3420684976399065,119
1457,1457,29,0.780603217579177,0.20576665037646208,85
1458,1458,43,0.6652296545658807,0.7013906588564432,82
1459,1459,36,2.0717954746517715,0.3555782824440756,101
1460,1460,60,0.14642093547306184,0.025513186188966273,146
1461,1461,55,1.7345566030225472,0.3563130638444041,118
1462,1462,57,0.6756398821127159,1.528638962229421,83
1463,1463,55,0.3118810618490858,1.2707516739586295,93
1464,1464,63,0.8216706438611646,0.9333392532668213,129
1465,1465,61,2.4098013254422255,1.4626914543029204,127
1466,1466,39,0.4836757088417376,1.8147061914950704,91
1467,1467,50,0.6283938859899322,0.4472600868317524,94
1468,1468,31,1.362854591700062,0.7552505334437436,135
1469,1469,40,1.3537915972869135,1.2592159786076147,118
1470,1470,25,2.5379394741970356,3.6815125445682586,134
1471,1471,25,1.8774168356789542,0.7931115447745224,132
1472,1472,47,3.7758881058089004,2.451402790487127,99
1473,1473,57,1.329616807128523,0.3489093121274433,144
1474,1474,44,0.937172533471094,2.7670710299608245,127
1475,1475,46,1.238599724992526,1.3187876600728894,90
1476,1476,29,1.4023293208899101,2.1968714474351936,146
1477,1477,53,0.7519652913076676,0.2247295202482418,118
1478,1478,22,1.5248805320525503,1.7496730086355534,106
1479,1479,55,0.5680243740916964,2.6216888863118593,136
1480,1480,32,1.0200866616406088,0.44027519071178584,78
1481,1481,41,0.6560640070837352,1.259708448119882,108
1482,1482,23,0.13175093065696397,0.37854484393572535,86
1483,1483,42,0.19127655989414846,0.055101031278491086,129
1484,1484,60,1.5891142437791999,0.7509116986814456,97
1485,1485,51,1.774203958817783,0.47082853265515934,114
1486,1486,36,1.736313810502361,0.6738072803641325,121
1487,1487,46,1.9940431538898051,0.01715853223798541,148
1488,1488,50,2.4699591726761128,0.5420996439734087,118
1489,1489,22,0.0188117251414937,0.6989130993886642,137
1490,1490,25,0.6058767184566788,0.646148854649002,142
1491,1491,23,0.4944267239253586,0.0652070939828919,85
1492,1492,51,0.7483656355401263,1.8512244652780718,77
1493,1493,49,1.1657283824629194,0.07396205429803944,78
1494,1494,62,0.7982819254478133,0.6601164415302895,116
1495,1495,55,0.07791581475798184,1.7460010200478806,130
1496,1496,27,0.7560379046349075,0.8506454500743119,147
1497,1497,39,0.0019717460284691137,0.054052839121027894,123
1498,1498,59,0.05785723017342834,1.097049499012319,126
1499,1499,21,1.9576504689757472,1.044745352329064,134
1500,1500,53,5.38258935090553,0.28599958147723653,122
1501,1501,22,0.5304585662391472,0.6479515267899323,121
1502,1502,59,0.21850488401375953,0.07845259378208341,145
1503,1503,44,0.7075449688138554,0.39076481088913184,132
1504,1504,26,3.206555494517884,0.047083208652222076,123
1505,1505,32,0.06804658802926583,0.5200085283959568,87
1506,1506,54,1.4572672883715865,1.6879233145090773,140
1507,1507,53,1.3779913907277335,0.6987873959824167,86
1508,1508,46,0.5928076897879212,0.8441548524963265,123
1509,1509,62,3.283575090609428,0.24536776812824077,117
1510,1510,60,1.6298587151347914,0.9286205252561227,95
1511,1511,53,1.655130600487299,1.7998668501021062,149
1512,1512,60,1.4236514327358656,0.9630686126907999,146
1513,1513,54,0.6216659721943545,1.4407841820795,147
1514,1514,26,0.5828385044571398,0.30467778296337994,146
1515,1515,40,0.9100588669709809,0.4945763621490707,99
1516,1516,59,2.2132305301347905,1.4984623986850776,89
1517,1517,27,0.4716100723740354,1.1827343583203158,103
1518,1518,27,0.5860726923652195,2.4425633588405877,79
1519,1519,23,1.1074268121046398,0.2831599693378835,100
1520,1520,53,2.5596490943461805,0.849505551732713,128
1521,1521,53,0.9340017841745555,0.8409378876837407,90
1522,1522,55,0.2740086455478321,0.6673985210712975,130
1523,1523,54,0.5019524812637202,0.1655040010817292,93
1524,1524,23,0.5466482557662128,0.8223713943534444,84
1525,1525,26,0.27010567546329817,0.45342553091092463,93
1526,1526,28,0.24293441121881004,0.1524271101237537,136
1527,1527,33,0.6019370984929181,0.47744145247195235,139
1528,1528,50,0.4020665310313446,0.4435336237892353,99
1529,1529,21,1.3770878262585957,2.26093265340545,143
1530,1530,31,1.035510454487159,1.1764561363177777,88
1531,1531,47,0.03931960094475759,1.1409630455887863,125
1532,1532,42,0.10985830752282617,0.29469589607890545,106
1533,1533,29,0.6132966441056655,2.574882021025385,104
1534,1534,49,0.688784092599531,0.5437980192308851,81
1535,1535,32,1.2016143748268233,1.0078605442406865,113
1536,1536,60,0.2376924346007602,0.7390889150885134,126
1537,1537,51,0.4207724052210627,0.6607621167668695,140
1538,1538,47,0.6581736962739305,0.7964648199409881,101
1539,1539,36,1.588214981096666,0.7607032246402402,137
1540,1540,35,0.4622710762795914,3.4714933777351376,136
1541,1541,32,0.08370065479474637,0.6316257638476654,134
1542,1542,53,2.019394580477789,2.613552467784804,88
1543,1543,62,1.319505347541562,0.6636031329996979,137
1544,1544,29,0.8118657536781856,0.023972352859263323,121
1545,1545,32,0.4633962388744708,1.0476598267251855,138
1546,1546,51,1.6098646642354413,0.2789065672588089,94
1547,1547,27,0.3291461424304816,3.6912190909695966,115
1548,1548,36,1.1008682852530778,0.7383593383731151,108
1549,1549,35,1.053551033071188,0.4185208623754165,100
1550,1550,59,2.0135155249121692,0.01919021465706821,124
1551,1551,23,0.3463011916106934,0.5976139325744007,95
1552,1552,51,0.8845564838953247,2.1342272273373295,148
1553,1553,46,1.4492925207042158,0.15784675223621503,97
1554,1554,42,0.5258617451474902,0.5100516404095343,93
1555,1555,34,1.7403041658545821,0.012774568418484001,77
1556,1556,39,3.1355027459919445,0.39447514731630723,113
1557,1557,37,0.24025623822907027,0.44757675655065476,101
1558,1558,45,0.14710830059059768,0.86106223010236,147
1559,1559,54,1.0231033530865137,1.8103236266711968,144
1560,1560,43,1.8963242602460284,1.2166268191957403,128
1561,1561,30,0.15563374009504205,1.0820627773227194,128
1562,1562,30,0.5718620410090525,0.44882135336135753,105
1563,1563,55,0.2541599779555059,0.06825745862679701,115
1564,1564,62,0.5813949178907813,1.888979977043059,114
1565,1565,28,0.5053787331465643,0.16531263137300575,88
1566,1566,32,0.27320724430251314,2.1056308114398252,124
1567,1567,64,0.5894164185764857,0.4728518378305524,146
1568,1568,52,1.0828139520247588,0.7469733772783269,82
1569,1569,40,3.9344154605616635,0.19097149119580895,107
1570,1570,35,2.4083106787136725,3.0262123881005905,129
1571,1571,33,0.7949812613331761,1.5322039775063288,75
1572,1572,31,1.0344291974951993,0.5052802511601467,88
1573,1573,29,0.6678243957095811,0.951971299724786,108
1574,1574,29,0.9333801831923597,0.20202687153583987,124
1575,1575,32,0.49704560549387233,0.7578039198658958,77
1576,1576,63,1.211606898785441,0.32697217695934444,130
1577,1577,62,3.225018356456481,2.4166545441902465,109
1578,1578,61,0.6177350946283171,1.4942128381748776,116
1579,1579,30,1.189972529403762,1.3013155510295606,131
1580,1580,51,5.712514882849061,1.5664342355626655,90
1581,1581,37,0.8193544178189346,0.6899455119451072,82
1582,1582,55,0.036181882897894986,1.0324548871586279,119
1583,1583,40,2.1915277503835724,1.4480584668793077,128
1584,1584,57,1.6570596881824144,0.47634283325084387,90
1585,1585,53,1.3506329649806508,0.9080204083259219,118
1586,1586,53,0.417790207074946,2.0060780369192988,91
1587,1587,39,1.011984800867946,0.6534499902079388,136
1588,1588,27,1.6757422243822433,1.1754296289871362,121
1589,1589,63,0.40242557488449093,0.0021570565889190395,142
1590,1590,61,0.21037228659353985,0.5513816066197629,140
1591,1591,36,0.3057814263541011,1.671048289356378,101
1592,1592,54,1.1247486874542698,0.4534979246806477,88
1593,1593,33,1.0883387710605956,3.222234658189801,135
1594,1594,26,0.04274786322812583,0.694516279843046,79
1595,1595,29,1.461250517080978,0.7189531217421132,76
1596,1596,39,0.1338213852359816,0.2680668076374203,88
1597,1597,52,0.8550174517515498,0.2122898521132394,77
1598,1598,33,0.8497767006754234,0.37555185138891795,133
1599,1599,44,0.7278106874614965,0.4526498092834521,84
1600,1600,23,0.8063955507360206,0.25640054792654476,123
1601,1601,42,1.642991524023311,1.8375941520423034,116
1602,1602,58,0.49389334767794174,0.3694515304071056,121
1603,1603,39,1.4903064126067658,1.500168406586489,119
1604,1604,42,0.4749431523217581,0.40602716878242057,75
1605,1605,49,0.0770586536285206,1.1830571106839092,84
1606,1606,58,2.607201114160136,0.0805272059167637,120
1607,1607,40,0.7020485999891031,0.3887946121270909,136
1608,1608,52,0.019414941930742082,1.0855546280795898,111
1609,1609,30,1.2235046502681284,0.3893069363549563,132
1610,1610,26,0.3414757282005146,0.4594903900334161,109
1611,1611,61,0.8527384732208115,2.2010266827122593,132
1612,1612,56,0.8230578344800196,0.26337334829960396,133
1613,1613,25,0.8517258391896066,4.286161983086789,105
1614,1614,24,0.15407635942424483,1.0883700100830707,98
1615,1615,51,0.3235114527685898,0.6004445701548983,88
1616,1616,24,0.22018474753708966,0.1515918334005689,77
1617,1617,55,0.778810899529351,0.7844723596934585,130
1618,1618,24,1.7553789444720587,1.445304041033353,124
1619,1619,25,2.755516770349356,1.2870925747954223,111
1620,1620,56,1.1099994255374048,0.6450759638017685,100
1621,1621,28,0.2866425513161404,0.27495130996835887,87
1622,1622,41,0.7448548979351008,0.005029290840788932,139
1623,1623,61,1.6272499336999304,2.451953319732103,127
1624,1624,53,2.42004404829451,0.431225615773062,141
1625,1625,31,0.073384648326526,1.8300664553980166,132
1626,1626,22,0.1329971812427973,1.625910703298552,125
1627,1627,59,0.3013080472281857,0.09164752571877449,138
1628,1628,60,0.5121735004375677,2.255132736408986,127
1629,1629,22,0.05672869858824088,4.112562750942299,146
1630,1630,47,0.49446945198641273,0.7529631602690879,146
1631,1631,35,0.3587561500559652,1.0386186053106086,147
1632,1632,21,0.41044247465502065,4.785415897232344,143
1633,1633,23,2.9009966944919503,0.250799686783971,84
1634,1634,40,1.0831105286122276,0.35086054180013687,104
1635,1635,30,1.0858189246155299,0.7854972863862539,138
1636,1636,58,3.1352082497832656,0.056720185862826504,85
1637,1637,55,0.9701332414173387,3.147219052035833,121
1638,1638,50,0.9192489131414535,1.5417713749186466,113
1639,1639,38,0.9936491312342889,0.3767773241005944,80
1640,1640,27,0.26023879870498623,0.20504818161604368,144
1641,1641,44,2.781829517297126,1.2625681442280003,89
1642,1642,54,0.04474766916369944,2.7863382399367165,111
1643,1643,43,0.39852477066681713,0.6923117758105976,140
1644,1644,22,0.9001401895085044,0.28109170712030046,123
1645,1645,56,0.9124748101509567,0.7007716028219535,143
1646,1646,32,0.10382435958310272,0.4004006917841452,101
1647,1647,51,0.15792647181751612,1.5961159647148642,88
1648,1648,54,0.44780466969338345,0.2443167560174051,80
1649,1649,60,3.3684667124389707,0.7340490287704956,134
1650,1650,49,0.18563194821897053,0.031598354482799074,79
1651,1651,54,0.6212659630277835,0.6753390017017441,143
1652,1652,62,1.2371270345812813,0.5636028701642811,107
1653,1653,20,3.557056133045419,1.7343633944348902,79
1654,1654,54,0.6653388460283587,0.33212603613797775,103
1655,1655,56,0.6016632092988853,2.307213595851108,112
1656,1656,38,0.6678499349331203,0.8988863043879398,103
1657,1657,21,0.4074721437534016,1.9590129922256714,126
1658,1658,25,0.47936978203902864,0.5544816945274715,87
1659,1659,23,0.8337331944999853,0.47077568777768825,87
1660,1660,56,0.9699144284053887,0.4911811876976399,81
1661,1661,41,0.49295252376833454,0.6171712225050653,131
1662,1662,50,0.236647202798456,0.1255685630803701,115
1663,1663,25,0.19174851151763164,0.0033975421930649724,142
1664,1664,38,0.26421132170248884,0.46468788514747583,124
1665,1665,27,0.2736721975876756,0.5906740136922976,112
1666,1666,52,0.010530723733722259,1.0758723519372695,103
1667,1667,22,0.7850849948934451,0.9574964030081583,135
1668,1668,56,0.5220830770182228,0.6680836698537351,126
1669,1669,35,0.08768454949881214,1.5399124489413358,82
1670,1670,23,0.017265963974545422,0.03190008933985915,96
1671,1671,62,0.7678608752210792,0.6996282036941114,98
1672,1672,33,0.3596232243840703,0.4657061288773291,97
1673,1673,42,0.18395135716579666,0.4419874094436917,145
1674,1674,22,0.053004898202304376,0.3484620691339327,118
1675,1675,58,0.9415178649322825,1.5992787729264013,76
1676,1676,47,0.4698141423379821,1.18283879055645,127
1677,1677,63,1.4422424337171653,1.287542333975363,133
1678,1678,50,0.1282784098559987,0.3962790306888986,123
1679,1679,59,2.909644720014622,1.9552987208466577,113
1680,1680,37,0.5598770973005144,0.1721019150697535,79
1681,1681,47,2.0099090227406133,0.010268438509190897,111
1682,1682,26,0.5258635895451089,1.6481778123715622,119
1683,1683,39,0.33424238991194943,0.6699573204725843,97
1684,1684,56,1.005813456003377,0.213859652813043,110
1685,1685,54,0.5881284402932127,0.9587546602389887,140
1686,1686,52,1.580062389827372,1.064638949155483,149
1687,1687,58,0.4775614362646636,1.1319523799887832,109
1688,1688,38,1.8019242850931685,1.4086126099234397,92
1689,1689,29,0.16582134803686266,0.07733779867978342,96
1690,1690,31,0.198171513615558,2.2618392372673637,83
1691,1691,24,1.3541724560257211,0.8339941912372434,86
1692,1692,28,0.19385120772231723,1.7676390628769327,91
1693,1693,58,4.518938287313461,1.2950793363868591,75
